formula,mpid,formation_enthalpy,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
HfMo2,mp-2363,-0.0663,42.0,72.0,30.0,52.0,13.333333333333334,42.0,45.0,50.0,5.0,48.333333333333336,2.2222222222222214,50.0,95.96,178.49,82.53000000000002,123.46999999999998,36.68,95.96,2506.0,2896.0,390.0,2766.0,173.33333333333334,2896.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,154.0,175.0,21.0,161.0,9.333333333333334,154.0,1.3,2.16,0.8600000000000001,1.8733333333333333,0.3822222222222223,2.16,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,1.3333333333333333,5.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,6.0,18.0,12.0,10.0,5.333333333333333,6.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.0,1.3333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.666666666666667,0.888888888888889,6.0,15.69,22.2,6.51,17.86,2.893333333333333,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,217.33333333333334,15.555555555555552,229.0
NbRh3,,-0.2239,41.0,45.0,4.0,44.0,1.5,45.0,47.0,59.0,12.0,56.0,4.5,59.0,92.90638,102.9055,9.999120000000005,100.40572,3.749670000000002,102.9055,2237.0,2750.0,513.0,2365.25,192.375,2237.0,5.0,9.0,4.0,8.0,1.5,9.0,5.0,5.0,0.0,5.0,0.0,5.0,142.0,164.0,22.0,147.5,8.25,142.0,1.6,2.28,0.6799999999999997,2.11,0.2549999999999999,2.28,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,7.0,1.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,8.0,1.5,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.0,1.5,3.0,13.64,18.18,4.539999999999999,14.775,1.7024999999999997,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.0,1.5,225.0
TaRh3,mp-1020,-0.1451,45.0,73.0,28.0,52.0,10.5,45.0,48.0,59.0,11.0,56.25,4.125,59.0,102.9055,180.94788,78.04238,122.416095,29.265892499999996,102.9055,2237.0,3290.0,1053.0,2500.25,394.875,2237.0,5.0,9.0,4.0,8.0,1.5,9.0,5.0,6.0,1.0,5.25,0.375,5.0,142.0,170.0,28.0,149.0,10.5,142.0,1.5,2.28,0.7799999999999998,2.085,0.29249999999999987,2.28,1.0,2.0,1.0,1.25,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.75,1.875,8.0,0.0,14.0,14.0,3.5,5.25,0.0,9.0,19.0,10.0,11.5,3.75,9.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.25,1.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.0,1.5,3.0,13.64,18.12,4.48,14.760000000000002,1.6800000000000006,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.0,1.5,225.0
Mn2Nb,mp-12659,-0.1078,25.0,41.0,16.0,30.333333333333332,7.111111111111111,25.0,47.0,52.0,5.0,50.333333333333336,2.2222222222222214,52.0,54.938045,92.90638,37.968334999999996,67.59415666666666,16.874815555555553,54.938045,1519.0,2750.0,1231.0,1929.3333333333333,547.1111111111111,1519.0,5.0,7.0,2.0,6.333333333333333,0.888888888888889,7.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,139.0,164.0,25.0,147.33333333333334,11.111111111111114,139.0,1.55,1.6,0.050000000000000044,1.5666666666666667,0.022222222222222216,1.55,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.333333333333333,0.888888888888889,7.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.666666666666667,0.888888888888889,5.0,10.4875862069,18.18,7.6924137931,13.051724137933334,3.4188505747111115,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00020674712643666666,0.00013783141762444443,0.000310120689655,217.0,229.0,12.0,221.0,5.333333333333333,217.0
MoRh,mp-12595,-0.0497,42.0,45.0,3.0,43.5,1.5,42.0,50.0,59.0,9.0,54.5,4.5,50.0,95.96,102.9055,6.94550000000001,99.43275,3.472750000000005,95.96,2237.0,2896.0,659.0,2566.5,329.5,2237.0,6.0,9.0,3.0,7.5,1.5,6.0,5.0,5.0,0.0,5.0,0.0,5.0,142.0,154.0,12.0,148.0,6.0,142.0,2.16,2.28,0.11999999999999966,2.2199999999999998,0.05999999999999983,2.16,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.5,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.5,1.5,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.5,1.5,3.0,13.64,15.69,2.049999999999999,14.665,1.0249999999999995,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.0,2.0,225.0
MnPd,mp-1902,-0.4685,25.0,46.0,21.0,35.5,10.5,25.0,52.0,62.0,10.0,57.0,5.0,52.0,54.938045,106.42,51.481955,80.6790225,25.7409775,54.938045,1519.0,1828.05,309.04999999999995,1673.525,154.52499999999998,1519.0,7.0,10.0,3.0,8.5,1.5,7.0,4.0,5.0,1.0,4.5,0.5,4.0,139.0,139.0,0.0,139.0,0.0,139.0,1.55,2.2,0.6500000000000001,1.875,0.32500000000000007,1.55,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,7.5,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.5,1.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,10.4875862069,14.41,3.9224137931000005,12.44879310345,1.9612068965500002,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0001550603448275,0.0001550603448275,0.0,217.0,225.0,8.0,221.0,4.0,217.0
MoPd2,,-0.0954,42.0,46.0,4.0,44.666666666666664,1.7777777777777786,46.0,50.0,62.0,12.0,58.0,5.333333333333333,62.0,95.96,106.42,10.460000000000008,102.93333333333334,4.648888888888891,106.42,1828.05,2896.0,1067.95,2184.0333333333333,474.64444444444445,1828.05,6.0,10.0,4.0,8.666666666666666,1.777777777777778,10.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,154.0,15.0,144.0,6.666666666666667,139.0,2.16,2.2,0.040000000000000036,2.186666666666667,0.017777777777777743,2.2,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,8.333333333333334,2.222222222222222,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.666666666666666,1.777777777777778,10.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,14.41,15.69,1.2799999999999994,14.836666666666666,0.5688888888888884,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.33333333333334,1.777777777777781,225.0
TaMn2,mp-12678,-0.1503,25.0,73.0,48.0,41.0,21.333333333333332,25.0,48.0,52.0,4.0,50.666666666666664,1.7777777777777786,52.0,54.938045,180.94788,126.009835,96.94132333333334,56.00437111111111,54.938045,1519.0,3290.0,1771.0,2109.3333333333335,787.1111111111112,1519.0,5.0,7.0,2.0,6.333333333333333,0.888888888888889,7.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,139.0,170.0,31.0,149.33333333333334,13.77777777777778,139.0,1.5,1.55,0.050000000000000044,1.5333333333333332,0.022222222222222292,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.333333333333333,0.888888888888889,5.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,7.0,19.0,12.0,11.0,5.333333333333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.666666666666667,0.888888888888889,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.666666666666667,0.888888888888889,5.0,10.4875862069,18.12,7.632413793100001,13.031724137933333,3.3921839080444447,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00020674712643666666,0.00013783141762444443,0.000310120689655,217.0,229.0,12.0,221.0,5.333333333333333,217.0
IrMn3,,-0.1368,25.0,77.0,52.0,38.0,19.5,25.0,52.0,60.0,8.0,54.0,3.0,52.0,54.938045,192.217,137.278955,89.25778375000002,51.47960812500001,54.938045,1519.0,2739.0,1220.0,1824.0,457.5,1519.0,7.0,9.0,2.0,7.5,0.75,7.0,4.0,6.0,2.0,4.5,0.75,4.0,139.0,141.0,2.0,139.5,0.75,139.0,1.55,2.2,0.6500000000000001,1.7125000000000001,0.24375000000000008,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.5,0.75,5.0,0.0,14.0,14.0,3.5,5.25,0.0,7.0,23.0,16.0,11.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.5,0.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.5,0.75,5.0,10.4875862069,14.21,3.722413793100001,11.418189655175,1.3959051724125007,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00023259051724125,0.000116295258620625,0.000310120689655,217.0,225.0,8.0,219.0,3.0,217.0
CrPt3,mp-2515,-0.0912,24.0,78.0,54.0,64.5,20.25,78.0,49.0,63.0,14.0,59.5,5.25,63.0,51.9961,195.084,143.0879,159.31202499999998,53.65796250000001,195.084,2041.4,2180.0,138.5999999999999,2076.05,51.97500000000002,2041.4,6.0,10.0,4.0,9.0,1.5,10.0,4.0,6.0,2.0,5.5,0.75,6.0,136.0,139.0,3.0,136.75,1.125,136.0,1.66,2.28,0.6199999999999999,2.125,0.23249999999999987,2.28,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,8.0,1.5,9.0,0.0,14.0,14.0,10.5,5.25,14.0,6.0,24.0,18.0,19.5,6.75,24.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.0,1.5,2.0,11.19,15.02,3.83,14.0625,1.4362499999999998,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.0,1.5,225.0
MnPt,mp-1670,-0.5555,25.0,78.0,53.0,51.5,26.5,25.0,52.0,63.0,11.0,57.5,5.5,52.0,54.938045,195.084,140.14595500000001,125.0110225,70.07297750000001,54.938045,1519.0,2041.4,522.4000000000001,1780.2,261.20000000000005,1519.0,7.0,10.0,3.0,8.5,1.5,7.0,4.0,6.0,2.0,5.0,1.0,4.0,136.0,139.0,3.0,137.5,1.5,136.0,1.55,2.28,0.7299999999999998,1.915,0.3649999999999999,1.55,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,7.0,2.0,5.0,0.0,14.0,14.0,7.0,7.0,0.0,7.0,24.0,17.0,15.5,8.5,7.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,10.4875862069,15.02,4.5324137931,12.75379310345,2.26620689655,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0001550603448275,0.0001550603448275,0.0,217.0,225.0,8.0,221.0,4.0,217.0
MoPt,mp-999502,-0.1855,42.0,78.0,36.0,60.0,18.0,42.0,50.0,63.0,13.0,56.5,6.5,50.0,95.96,195.084,99.12400000000001,145.522,49.562000000000005,95.96,2041.4,2896.0,854.5999999999999,2468.7,427.29999999999995,2041.4,6.0,10.0,4.0,8.0,2.0,6.0,5.0,6.0,1.0,5.5,0.5,5.0,136.0,154.0,18.0,145.0,9.0,136.0,2.16,2.28,0.11999999999999966,2.2199999999999998,0.05999999999999983,2.16,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,7.0,2.0,5.0,0.0,14.0,14.0,7.0,7.0,0.0,6.0,24.0,18.0,15.0,9.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,2.0,2.0,15.02,15.69,0.6699999999999999,15.355,0.33499999999999996,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.0,2.0,225.0
TaPt3,mp-567638,-0.2187,73.0,78.0,5.0,76.75,1.875,78.0,48.0,63.0,15.0,59.25,5.625,63.0,180.94788,195.084,14.136120000000005,191.54996999999997,5.301045000000016,195.084,2041.4,3290.0,1248.6,2353.55,468.225,2041.4,5.0,10.0,5.0,8.75,1.875,10.0,6.0,6.0,0.0,6.0,0.0,6.0,136.0,170.0,34.0,144.5,12.75,136.0,1.5,2.28,0.7799999999999998,2.085,0.29249999999999987,2.28,1.0,2.0,1.0,1.25,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,7.5,2.25,9.0,14.0,14.0,0.0,14.0,0.0,14.0,19.0,24.0,5.0,22.75,1.875,24.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.5,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.25,1.875,2.0,15.02,18.12,3.1000000000000014,15.795000000000002,1.1625000000000014,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.0,1.5,225.0
YMn2,mp-558,-0.028999999999999998,25.0,39.0,14.0,29.666666666666668,6.222222222222222,25.0,12.0,52.0,40.0,38.666666666666664,17.77777777777778,52.0,54.938045,88.90585,33.967805,66.26064666666667,15.096802222222223,54.938045,1519.0,1799.0,280.0,1612.3333333333333,124.44444444444441,1519.0,3.0,7.0,4.0,5.666666666666667,1.7777777777777777,7.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,139.0,190.0,51.0,156.0,22.666666666666668,139.0,1.22,1.55,0.33000000000000007,1.4400000000000002,0.14666666666666664,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.6666666666666665,1.777777777777778,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.666666666666667,1.7777777777777777,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.333333333333333,1.7777777777777777,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.333333333333333,1.7777777777777777,5.0,10.4875862069,32.365,21.877413793100004,17.78005747126667,9.723295019155557,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00020674712643666666,0.00013783141762444443,0.000310120689655,194.0,217.0,23.0,209.33333333333334,10.22222222222222,217.0
CoCr,,-0.0031,24.0,27.0,3.0,25.5,1.5,24.0,49.0,58.0,9.0,53.5,4.5,49.0,51.9961,58.933195,6.937094999999999,55.4646475,3.4685474999999997,51.9961,1768.0,2180.0,412.0,1974.0,206.0,1768.0,6.0,9.0,3.0,7.5,1.5,6.0,4.0,4.0,0.0,4.0,0.0,4.0,126.0,139.0,13.0,132.5,6.5,126.0,1.66,1.88,0.21999999999999997,1.77,0.10999999999999999,1.66,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.5,1.5,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.5,1.5,3.0,10.245,11.19,0.9450000000000003,10.7175,0.47250000000000014,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.7742356,0.7742356,0.0,194.0,229.0,35.0,211.5,17.5,194.0
CuMn,,-0.0383,25.0,29.0,4.0,27.0,2.0,25.0,52.0,64.0,12.0,58.0,6.0,52.0,54.938045,63.546,8.607954999999997,59.242022500000004,4.3039774999999985,54.938045,1357.77,1519.0,161.23000000000002,1438.385,80.61500000000001,1357.77,7.0,11.0,4.0,9.0,2.0,7.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,139.0,7.0,135.5,3.5,132.0,1.55,1.9,0.34999999999999987,1.725,0.17499999999999993,1.55,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,7.5,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,4.0,9.0,2.0,7.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,2.0,1.0,10.4875862069,11.07,0.5824137931000006,10.778793103449999,0.2912068965500003,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0001550603448275,0.0001550603448275,0.0,217.0,225.0,8.0,221.0,4.0,217.0
Cu3Sn,,-0.1078,29.0,50.0,21.0,34.25,7.875,29.0,64.0,80.0,16.0,68.0,6.0,64.0,63.546,118.71,55.163999999999994,77.337,20.686500000000002,63.546,505.08,1357.77,852.69,1144.5975,319.75874999999996,1357.77,11.0,14.0,3.0,11.75,1.125,11.0,4.0,5.0,1.0,4.25,0.375,4.0,132.0,139.0,7.0,133.75,2.625,132.0,1.9,1.96,0.06000000000000005,1.9149999999999998,0.022499999999999964,1.9,1.0,2.0,1.0,1.25,0.375,1.0,0.0,2.0,2.0,0.5,0.75,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,3.0,11.75,1.125,11.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.75,1.125,1.0,11.07,33.285,22.214999999999996,16.62375,8.330625,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,204.0,31.5,225.0
TbFe2,,-0.057,26.0,65.0,39.0,39.0,17.333333333333332,26.0,29.0,55.0,26.0,46.333333333333336,11.555555555555555,55.0,55.845,158.92535,103.08035000000001,90.20511666666668,45.81348888888889,55.845,1629.0,1811.0,182.0,1750.3333333333333,80.88888888888891,1811.0,3.0,8.0,5.0,6.333333333333333,2.2222222222222223,8.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,132.0,194.0,62.0,152.66666666666666,27.555555555555554,132.0,1.21,1.83,0.6200000000000001,1.6233333333333333,0.2755555555555556,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,2.6666666666666665,6.0,0.0,9.0,9.0,3.0,4.0,0.0,8.0,11.0,3.0,9.0,1.3333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,10.73,31.7366666667,21.0066666667,17.732222222233332,9.33629629631111,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.4071085333333333,0.9380723555555557,2.1106628,194.0,229.0,35.0,217.33333333333334,15.555555555555552,229.0
DyFe2,mp-1757,-0.0166,26.0,66.0,40.0,39.333333333333336,17.77777777777778,26.0,31.0,55.0,24.0,47.0,10.666666666666666,55.0,55.845,162.5,106.655,91.39666666666666,47.402222222222214,55.845,1685.0,1811.0,126.0,1769.0,56.0,1811.0,3.0,8.0,5.0,6.333333333333333,2.2222222222222223,8.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,132.0,192.0,60.0,152.0,26.666666666666668,132.0,1.22,1.83,0.6100000000000001,1.6266666666666667,0.27111111111111114,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,2.6666666666666665,6.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,8.0,12.0,4.0,9.333333333333334,1.777777777777778,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,4.0,4.0,0.0,4.0,0.0,4.0,10.73,31.24,20.509999999999998,17.566666666666666,9.115555555555554,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.4071085333333333,0.9380723555555557,2.1106628,194.0,229.0,35.0,217.33333333333334,15.555555555555552,229.0
